variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,page,sort_order,embedding
food:101244:normal,food:101244:normal,烛伞蘑菇,食物,烛伞蘑菇,0,,,食物,7,svYCPo4I8z3iL4C8GTZGPRt3hT3BswU98PgoPQG38jwH1ZA9AX/XvG2R6T1hPJy98LeputMxMDxFNte9wuchPXAw/bygvIk92xGyPMdCCjwQcao8FlQEvecqxzsDEse9rDnmvcRnor2OTAQ9uRZjvEsAi7287Oa8sH3evcfT6T1F0RI9erkIvrnDXTzUuxc8v6BKvKIQUz2J9mk9Q0mWPayUhD37GgQ9VuJSvK2uYL374K09OEtkPcjhArxcdeU9/T+tvInUbbzZOM68yJSxvWgflzkIGy49BWBbPY0vvT3Zjh69YMw5vbhMCb6v8eK88b4dPaqu5ryvkcY9/8rTPGR3xjzSwzu94HQDPqDK5jygcU28Ix7gOuexML2eZoE9H6evPcC3Bb15Oz28/VIRvqmP4zpQmNc8LaZZPaoFvL0uFqo9/xoQPbmMxD2ev4K6RaUzvJ//v7hZYsg8Pe1KPeA71b18ZeE9Qa5PvEHEzr0Izcw9uAzhvabtijvnzzK8X3wvvIfIzTvz+rO9BFJEvelxlzqwN169r1+FPfZmtr2E4xs9N72BviYTRz0PS4s9tyJcPXzxpj14FQ29aATKvRPvej3zxZK9AcGBPbTbjzziDnM9uM0TPnOHATzH6Za9xXHdPX86Ub1CuAQ8yYZmPCFWrz0t0Ky9oDKzPGg4QTwuR6c8aNd3us+Mu73v7Cy9JGYMPmBGIb2YvVc86c9tu2yMg73Qsf08CmA6vFr9jb1OYKe8+AHlO4VmVb3Obka84AocPT2hPzwytqy9RNlIvYUOMj17fua9i98KPTUXID7/jEO9bRx6PSVfgDpRftE741avvIGVA72kY+G9aslbuq//CT1g5Dq9Ul85vOw0AL07Zx68vAWXPSaHCT0bITG9DZAgvH3jujyCb9S7Ye40PdwRj72+Er68MJThvBOb1bzPYDi9vS7VPbcFl7zJE5u9lqgEPCTOBz36cts7QWO3O+S3xj3WDpo8kZR8uyM+NT2VqKw9pvPRvJSDNL2XjuS8ymmkvXrgBL0DvYY9Tnt6PAD5373Avcs9q06dvFwHvrwExnA9wbKGvTfPQ72eeao8OFILPSbSIr1w8qS8qzlFPGICtL2nWbU9AjmWvcIsDjtr7c89uH5tPNDp2rxDIsi8hS8wvZJdL71KzgS7GnsDvcP6Y73qxIm8J+esPKH2hj1eBnW8EyP2O1JFpr3IAES9ycKCve7vsr0eeQE+rqbQvUzKED4CAbA8g5zUPcsEtLyUTbe8JYcVO3KmHL31Kp29vmZyvYYB/z2xqeQ7aVU9veKQJb2E40A9+M2zO1+Gfr0fHNE8QTLMvDo8brvgRng9Jtsfvf3B7ryQUHy8N4mEPQ==
food:108010:normal,food:108010:normal,侦察骑士烤肉！,食物,侦察骑士烤肉！,1,,,食物,450,/JuRvfkwkrwrLJi88v5LPb+nlDsJ/eu9I7KtPD0uhr0xRoI9dI7Qu/vEUT0z2ao8aXSlPSgHIb29wLE94xGIPcBypDxX4kI8mlZVvZ9r5r0QzNw88k3HOfpQSb15Nge99wWKOpe3Vr1Nd/g9BzvavCN5m7x+FuO9OI52vY/fJb1O2zY7ZI7FvdDF1b1VM0y9I0cSPQt2qrzjfws7ojXDvfX8F71owqQ9rfacPO8b4L0koY28Vbk2vbxTAz2F+oa9nTxxPW2Na7wzbxE9wOZZPQ90HL1/TTe9C6nKPV+kAb17pUs91hXNveRMvz2bnlY9iwevvHucf7xM3Nw8g9sIPQe55zsDxCo8l+xtO9U0+rsz+Gg9hwaqOm0OKrwQJQ49i+IkveI1rj2xIdw63BrIvbo78z3Iwg88uVkHvVso7r1TZP69uT1cvSXUJj2f+V+9rmQWPTAWJT7DBBC9DW0qvaGlkTyvUjs9MAZhvdVEuzxzIq69mcKDPEAntT3MecS8TeJMPb4Agr0Y8Ku8odSuvd4QlTzpw8E8cGqJuq94CbrRmlO92l+ZvLENw72AJYw85QuIveHgPz0UohC9rtFEPOSYq72Xo0W9AMtRPJPOrL3280k90Ww2PlC2kT02gxG9RgfBvbADZ70hgp891NblO+3qMj13xiu92qfDvLkQ1jsAEGm930b4vDB//7xYGeg8RoslvXVP2j3yYNa8FvHhvdlkBr30AOA9PZJLvdZJx70R0r+9B4XQPd30lj1AIds9KC5lvYTzB7wTU3o9yoiFPchCvj1yS9u80VSTvf3tJjoIC209tnmJvePJjT1HnWc9/EwtPaUizL28UIA99LPtvHUaO71CLri8hZ2hPGgl5D1F/3m9Tvu0PRLVfz2tKq298b2XPMfGqD29PDc9ZNjqvOY3770QuTU+TIidvY5boLuo5xA9Rrk2PaAB/LwxrPm8AyWtPbJIND04/Jc8VuVwvQeewzwmWp89H6OhvdmQk72DDS698mHPvbUFaD2trpI9cOukPTbn2D2sA7m8IUrYvHL69jy3bRq8/Ji+vQ9KKj0+bza8PGPSPPiuyr0wuyk8WvgUPeg5D70qau29N4A/vJMmij1O4hQ9P4MovX0UrTxEkfC6KCGvPBBB17wqQ9I80x+LvKvhNLzaVb68OeIcPp8rxDuY2AU99WlqvXmGGj60Z0S9k7elvcDkZrpejBc1C9ZDPXRYlr3bddo8OCs6PS4AfD0J+BQ9lcmKPa16Pr0NMn892SYBPZP8lbw9Trw90uxzvVtUBT54TeQ7FwdYvGm9lbuU5yS9gMWxvMdtqL2Oshe80NTwPVLgyj1E0ZK9gTdPvD0pNj37GlK90biWvQ==
food:108014:normal,food:108014:normal,果香串烤,食物,果香串烤,1,,,食物,279,5CQuPHx7HD64Pou9sEk2PWYDerzMxas8Xq8pvcxgfbxvYfI8m8O5PTIrmDvXwRI7imOlPbyQrD3c+Vq9zNG/vFLHOD2J+ac8M31kPRLfkT0qpPm8IUKUPTygij21+j0+wpiXvKHjLT14gLG7FnVxPdqfR71PRJg8L3HuPcXZAjzh8yi8tPvBvTWmTT3b94k8qvyOPaoXez2FlXs8qlByPadvJr3fGIO9B3OuvXlHsryPoAE9foAfPKThsD1BSlU8SAOMvUX+Az1MVLc9HAL0veKDGD0hEE49vHvquzpkVb0rPmg9OzcJPfs7OT26kbS92PSvPI2+1T34zS+9+jDEPcrp+7syVRU+hfoEOxd+mD2IUza992f8PJXBsL2sy629mRJYvWj7Kb16fNU9Vz9vPeUY4z3IMFi9cG93PadpEzzVifS8H2cHu1b1Qjsvy5c9TFiGvSSHCz28JX88RGbsPC/1HDw98/695hK8POVETDzmxQk9vgxsPU70QbxsSp28OnrFvPdXGj7MyQg9vnLJvah6Cb6WIBg9RFRFvZym77siqJa9+a9MPUJtF7uYNRG95uvOvBrOX7zAeqe9j6WAvXZ4ir25+v89aXP9O6DAIb3Cjau8pMFAvf33TDyF/ko68YLJPbAIer31bPu7IrbAPOzayT1beEi83lbMvXzUcz1v1++95W68vC3CFju8gYa9SBypPYjjKL2ZkKY9sed5PSKemr3nPkE8VcP8PFoUcj3WV0C7g9mwPaZ60byCl2y8oDODvW+2nrmHfsQ9vSy/vZfI5z0zJbQ93k2EPfE0DL4BQiA9YPm4vD93oz0Kyba863m1PYX3n7y3U9y9w7/Wvcutsbt74hA9wJvPPb4oe7znsom91dVgPTTxabswON49amGwvI0rKTx9Sz09JmoJPVTWtzqWRp49XUzNO0StK73qHGc9vUCeu9gdIrxMt0E8Xt4UvW/ROb115Ci9JRF5Pc+SETx9SVO9AVdWvURuzL0oyKy8yaMmPpZ8f71jBCK9Q3x7Pc0E7b0umr89XI4QPDDOrL0o9M+9LT6KvXa2LL2ei6A9zZJOveuIrz0BzZK9f5KFutt61z2E+5k86SrcPTY/fbzhVy08/OjOvI1m9jxLgZ89g7HIPaaOnr0PT3I9YjNsvWORCrzJ7ek8/dMXPU+YCT2L0dg6Ta7DvDL/5LwoxKm9dFmhOxHCoTxumpu9eTF5vFhQfD1zvxq9Ydtlvc0VgjwYTd89ZIpuPKTncTx4fxu9eOsGvlX/yz1Iwv87Ayq5PBsKFz0Wlok8OaqZPcsLvzzknD+9cJGjvQbW2T2Pt9i81WE9PTXGWzxsgeK6hCqtPKaHfTzIQgu9vYgzPQ==
food:108018:normal,food:108018:normal,魔法肉酱面,食物,魔法肉酱面,2,,,食物,235,Yicduy9hsL1muuK90MP5O0zZfrwH1PC7RmXKvcfCSb2MOeM8FYJDPb2OVT3B/SY9KNoUPepIwjz2poo9PGwivdmyp7zgPzs8YpOiParMtrx6xZm9S6/CvRRVdj3uoqo9pe6uvF/XPz0YEgA95x+0PXaNjL0029m9iGOXO5vvKb0vwP49GlRWvUydFz1dM0E9SnfWPae5TbxsOas8GocRPU8djD1EyQk7KMaLvLiZ9bvrVdS8qROdvWkFmj0upCg9yzB/PeHIdTz7wZ89CPo/vs1A2L0z7YE8MWtwvcfgjT0DbNK99lcPPXJb87zWU6y9rtoIPW2n8D2u97479nT3vTfZQD2ZS6M9xMkMvZeWET0XoRu9Jn1CPeJm5z2xgIE8qMUzPcUfKDw9fG29NZkIvcHu6joa4qm9XcatvYPR6r294ok8PemYPYuWcT2ZjDM9uw7cPCqoG734nrs8ZyhoPZEpQLyecqK7hdgVvv07Fbv8Qrg9lRmePR6C8Dsz3T49hiG/PNCLCz3ukJ48BdXGPBmIKz1SAKm9gTgIvdM+U73wbZk9iSNevTe17Dw3rhW8jacEPIbPEb2/ZKG9VR5EvGZLiL3W/Lw9IbuDvWaId73BC5y8MA2ovfeTQbsHG5k9nlZEPdwiNzz329u84QkIveEhRTs6vTm9etoFvvNJML3LLhC+TLmsvSA+wL1SLLy995clPe8iGr1bYpw96IILvXJGUT06FQq94SbivQrxzL3OiKg95xD0PUe4DT1391i9XjZSvYov2jw2NJ+9BP/rvEnJAj5QYNU9qWDCPMdjEb5MpDO9pIecO7hfQz3PCEG9ZlrTPCDwlLzNbA6+0CcEvVkeabwW+JU8fajdPEc+YzviJs88AKFCvXMRYr3kmzI9j52OvDRtQLxJD849K3mfvOnuMzphSZE9NQ7OvS9wkT0qCcQ9oprUPF0wLD3lnk69L+8JvayeFD22RX69GAKpvQqsbDzLCLo9fugyPCR+wL1GN5E9WJGnvZJbuL1J04u9wSsdPfU6JT3D92y8bDqsvBgK0bzNk5283h6UO1Thlb2LUXk91jnXOkqOcz1nPM68VIOgO9ifLD5BEh88gIpsPfUVrDyRwE09twcWPT5XnrwVnVi94u8ZvX7kjzu7vJg8+x9aPQzDxL1gdkk9mzcLvtpwlD1od9K9TzeCvSKUnD0Cgac9vWo2vZLNgb0LFf28RpXEvPi2iLwlfT09tTsovQQPkb0kO7s9ocaFuhPmPz1I7jY9cpzrPaH4YbyjB429D1MQvNOujL2FRcM8ocMGPrjyZb39HTY5tjfYu2OyDr1/5ks91wg5vZt3ET0XpIY9L5kHvbFnSrsFIFq9zPkwvQ==
food:108040:normal,food:108040:normal,辣味时蔬烩肉,食物,辣味时蔬烩肉,2,,,食物,600,UjKJvS4Rvzw53Jo9jBlBvS5vQb3h5Dy9hSeQvb1qtTz6nKO8CjnVPPH2Cj3qm9+8WMdLPRxjnr3m06o9pEMfPQmbm7xNWFy8Nz06PXxCebszD2W9wPnWvbCjqrzoapc9bZPTPQ6mB73LBeW8VSiRPU7CBD2P7Km90OFLPR+xeLsBtfu6GuMevaXoqrr5lBa9/q1ePBgKIL1W1uA8IH+DPe9CUz24Ing9iJd4PRXSLT1q+gQ+/NwIvR30Nb3hGmy9YuQ/vSbzlr1vTgy95YiTO9olNL0YKkG89cdXPeqYpTwZ33u88u+7PT6BZT2Epr49MjPiPFPWvrsQEgA9kR0GPbA6dT05Noc9T6IHvYOY5z2kH7u6j7yqPabgJbkUR6u98vmPPTKxZL2FnU292SO5vZ3WMD3TNfi8DTClPbJEH7sC2WW8H6abPexa273++zY82a9KPdW2X735gz+8jxWnO0AqCrvW/qI9o9YEvp+H1T3lzyA9YcqWvY0ZdzwsKMu76pFyvSMZgj18Zyc9d0LgvRdy6D3gdWG9O+JsvcDDOz0JD6w8RwHSvaU0H71CAKm6UcV+PQDZHz0Item9YRbDPUmJoj3fZWi8jq+LOoNsM70Ez8A962mLPQgQ1rxTtdG8D2kUPjuFlry3r9A9hvUtPb/uAj6gx9k9XDACPbkJ0D1m5uM9F2yqPZ1djj20Mko9uFkJO9D7Kr0tA2u9xDYVO7wkOj1JelS9A469vZ57ozyuq9Q8mnGlPew21L2N0sE8HbMmPUzidT1MaJ+9tbaLuQBRYT10NYs979rFPGjKKr05oGw9RiTZvVKuSL2IN8e9QNHWvM91fL0B9YM9hHgBvUYzBLxWhk69MT7ivdE0+DxlFVg9+KwmPQPbFrx7hmC9MYh/PTHki7zfpJc8WU8avKPh6LyPris9h7fnvcIslLutYXi9FRupuwV7nDxzD9Y9Xnw0PLvn3Dxg6G+62yVCvZMVwT2tftq8v4dSvRZXQDyCIpK6tooAvi0tkr3F64i9B0KSvfASArysmUQ9O8IUPe+Grz3yMlq9FuMuPen1HT1dvGQ9pt2ovcXzibyTzBw9dsLOvJi4Gj3gXmq8BanGPC+esTrNNYE959EAPRzjyDtGph8+s++Yvbl6Zzxxs0A+XXlYPKUklr22uI+9iKIIPgppDLzH6da9iJUfvXN+Nz2stW484PSFPWRmtb0sc2U9inBKPXkJBD2gUJk75zcOPbWVpD24xps8L1LPu0JE7jqYKAO+IKPBvC+aFb1fEFS8vNixPVDitj0/W7K9K9MgvjN1GL44z2W6QZvtvAroPb3mMFs7uXTCvdalwrxf47A9lZiovS3dJD2TFGg9IOzPvA==
food:108044:normal,food:108044:normal,提神醒脑披萨,食物,提神醒脑披萨,3,,,食物,131,5/bZvc3M0D0rn0a9RutruRCxIbxp+So9QZyTPLjgPzxPg4C8aDJpPX3Wtj0LKSA9rqOgvcFZ/LzS5IM8KyJDPVANWr1nDU281P/hvAdgwzxSSIO9jCXFvTkVp7vW25o97m9EPTWS7bzqQGY9pdNvO/aQwj1rs5i9J8AwPRc/br2+iYc9jzBzuzkQ8jy1CNW80WkKvQpzh72MuWs9aNoLPcsVWDyMyLu8C0O9PdTlBr6siZ89kVp7us+ZR7znXjw9NoMiPRLKj71TwRI9y2LFvfnzQj3H5pe7gtsSvXu7Tzs9ziC9phV8Pe4BhLvJLTq+Q/xwvZMqJDzh3Qq9mkhIPAqrRj1Z+L27mTfRPIcfjz2+dIa9yexnvbj1LD2FYn299osUPSiPTD2fjEu+pzllvYi6Vb0SzwK+e4iEvBJxv71b6bs9TeuvO7xof71VvAw941W3PSzV7zwZmB08DMG0Pe9/lzy/rLa9j2H9vHl85rzNMEs7D/irvaQgGL2kaIK9PFYZPQRjFL3hLUa9BmHbOxvmnjxn1vW8D1NOvXSGkbuPX8I7tqaXvDcEujzGz7c7PRRlvNo3Z73XIJE8HkxuPaknwTw+qCQ9sIn1PLIvXLwdpp49cnS8PY9qB70TMH499ViUvZujdj3kewg9PMIzvayakD20UMG9I/1ZvYgK2jxBK7W9TgCFPK6TJ7ySegQ8batMvY5Pj7qmbSG8oADSPK/kmz25A429sMXAvC0VMr19/rQ9V7lTPaV4/r3AfmE9KfDqvX7Abz1XZuk8a+S6PCaUoz1TdZM7v1kPPS7uB73UEDG9g58Tvfv4jD3HKGG9EseOvI9X/L22gOa9tcGxvbjdpzkXsaK9rL/QPLrU+z36R9g8ISNOO01pyr3HpAc+GBwSPQktpDwutIi9OKG7PKX0Gj0l5NQ8r2omvSYwQz2NB2Y8h6l3vF3kQ7uCVDE+Egz7vZB0Hz2Y86U99faQvILQT70448O8JgXKuuPxRby9xJA9C+QQPZZvGr7eEB++3DmgPcAkZ71XB5w9T60ZPRVHaDv5Kdq969bVuyCKLjsIpKM94SJTPB2/pLxPSuu896mNPPAu8D1lgkC95FkbPdvHxTyTmbY7wEGtPbb5IL4MFT4805hQPebHOL3y6Ny7MKumvLy2hr3Uvh28NlgHvTyOwzzuAae8HVo5O4migbyAo868BHaWu0bDjD0e7e67m5wRu8Mg/Dxo6jM9nY4RvhWr570lR5U96FDIu4GXoj2LCqI89gkOPRaOfz1NOVC+pYaKPaDMnjtWirA9HuIkPlxhzr2tH7m7ckKOuytcq71Sqik9+LJqvQHjRT3NeQ08Z/cRPbNoPr3ienk9jlVAvQ==
food:108048:normal,food:108048:normal,爪爪土豆饼,食物,爪爪土豆饼,3,,,食物,64,wwEevQk0gT3NFJq8MnIsvJ98Jj2wUku9gHxqO/Qq7L2G7VW8O2VuPpsxDz1zCBg+9LaGPcm1kDwuiJW9KEk1vYeRBz3I7/Q9Vp8tO48lTr1g7sI8xRcNvI+KQD1LGja8979nOTmHdD3P9cO9tCOEPQel/DztOKE8ds0qPcRflb05Mgs9IKJevWCYLT3EuIk8VYbIva5ALzxiorK9gUxnPcnrir2rtLw85ATdvKiUmTvyJV48MWMDPnPEq70kpkk979s1vTnahDwprle9GQI0u2a0db05B989PDB5vXgJ3jvYkC08qeaKvb43C7xUrbs9/WURvRMn1zzF6C+8dU3UvJcUw70uTmo9hVaXvVCdOT1UOBa97M8XvT3EvLup9cM9ZCFHPZd1z73838u87g0ePScuJbsVq6O8+tTjvGMO0z0jZhu9w3zhPE5Glb3S25s9v0uhvQ5Yarztazo9HhphvDk95TzShjW8qdKDvBX+zTx6ptG8gT/PPWg9mL3xIjU9oRDRO7HOh7yOr/484ILMvZb4oj0lSRQ9dinlvV3S4TwuwaW9sWaCPWFcjT2+cy+8NRhBPc1kpb3nl5E8AqJ9vDYBt73a9sI7jYcNPZiaWb3G1KW8xHMbvbn8pbyxngw+42ymvL4BQr2378o9IGC3PeRVAD0GR6u9seqdvShJmr2J/gy9jen3vRVmBb16i4+7b2q+vNq3Az2G1Ze9DWkovc/Glr1D/hE9IWswPO2iyzyGmTA9G/iSvCehN71obQI9yATzvUGCYT2o9GY8vx3sPIpNbD1jLBS72aVpPKXDIr6nts670d+HvbJ3ob1/t7o86JWyvHAEszs3js09SfYQvTIqVzynRve8RCOHvDdPHjyCgK+8KdxiveD0oLyMviK+iI4tPaHqQbxBmJA9AgCGvFwKe71WGCc9soeivXkvvz16BgY9cNJ6Opf0C7yyv4O9hSeTvDVtYz1smt68SUCGvVYBGTpUq5k9KAKvPLq5SL3EpLs9/JusvdVQ8Tx5yOK9Q/UIPWkupDufdNM9dn6vvQ+vlD0F3bw8Y4OuPOS3m71SXPO8xKSfPXzNgz06P7+9wrwuvuCnbT1O0Si+INuBPejGi70bn+s8PcNRPF21STzyxGy91M5IvcnCZryn6K09MV6KPSDgvT07LvM83KrnPZWwoz0He4M8TzmbvRTEND11mYE8btNuuy7FID167JA9+ZOvPfGZQ73xYDU8H8NQPDRtDr5clO09LXy9vV9bbz3D8908hZjYPLEHibypP7s7+8kKvawKJD0szC49NDwxPb33AL2ZQfk88fHdPRxThD21c4Q9ymUvPQ4sTL2ghLw9IU5lvXklLr3xLUk9BDmwvQ==
food:108058:normal,food:108058:normal,「蒙德往事」,食物,「蒙德往事」,3,,,食物,674,Zgc6vaDi9D1Rl+i9g87bPNLCGb29ggM9wi8pu2R7d73hehM+fgYdPGeuTLym4OY8H80cPeyu7zxu7Bm9rl+bPVe3pTzXpwI9KRWHPEOD87wMgaQ92POLu9bxID2o68m8XelQvQ3FlDwI+7a8dA1qvS8EPzwm7pi9bRpsvej1W7yX34s9vxQQvtYPIb3m+A4+sli4O9dna7xvVqw7Y1gJvga1NbxDM8Y99nmQugiwND2U1S++q3uivSRM6zzXP5Q9fm79PK/Hlz05ld07rD37vFXCH731BGO8btL8PXS1Sr1NOww9KndXvIkRrz3QesA7R1HNujK1Pj2R+Qy+hmnIPU+gkL3nXPg9UkFwPapdCT3dXVA9GEgxvOOstLwQAdI7V8s1Pd4SCD1Vjhw9GiWivWStiTzj9F+9L60bPQm5371k74m8NI6Tvas1Nb1LWgS9QO02PWM8FLy+/3K9m6LnvO8SkT1c4F890rt3vVkbpr23tiM9WbIgOapwkztDPGo8frRUPbZWgbzpIZ69oXK6O82PAz29ehE9vnqHvEyfAL0JW9y8dk6LvC7RwL3p3149dOo0vbqIwrzPY9c9YdHkPDwjcrsFNwe+ti2EvO1T8bweIty8/LgTPhoNXj0TIjS90WGXOzrNIr255c68IXDuuyuJIj0Xn8u9tOJOvYaItr3p9AS+07fhvdvfD73fplQ9d9HDvOVFtT281fo65eqyvciQir36QRA9RZkEvm5xvL1i4b28U+b3PecWgj36Vt48z1kFvJq5q7yKWua8RoNtO6EY5D2PHaq9wHtOvfi+wb3EJvc8sTIYPbTviT2b1k88CpkSPVL3Jb15hSa80gJGvHKFgr0/np+8XwzkvOWNo7sJE5S9VUIDPXN9mjylnZi8Zn5kvdPELj0BK5C8cWGGvL1Gpr3XtuI9CyEivmkKUL1EK4W9ZlaNPfS0lD31Gfm9uei3u2V+7rtD//u70re3PMf9JT5O3Q87IRrovFHnvb2MYtw8PkHFPDChubtNeJs9XeM7vK5TxD3hGpy9mfuFu7s9STzeFYw9Euqpvc1fnD3gRdY9HTW5vNA+jb36H5q8hV3mO6fAijxrRIK9qdB0PYS91T2Uat09qJ11vCpM4rxTP9Y8mLldPeAqnbzVTZ49TIXNvGAXXjy2u8K9XzIWPS5yuT0wpY09tuC+vb3MpT2SWEk9OnhSvZinYbyWGZO6RQiePM8RMr0lRIy89K9Ivc+2uD1ilse97GcTPXgVpT37xnc9dNKTPc+sTr3cnPY9qvBKvHLxSD2vSYA9UWSDPc3J2zxUBLw8wDxMPEY7Xb0okNq918g0vFF/j71wpC09E65UvdBoVD3DOfG9AXyqPA==
food:108072:delicious,food:108072:delicious,美味的中原杂碎,食物,中原杂碎,3,,,食物,510,2E8LPDohnr2TZ6C9RvgvvQTY4zvp6ra8BRKhvT+yrzyje5y97MLqvBm63jo2g9M9Pe+6PdoWnT3z6sM9ppnRvdgHaz1RTlk9WRe8vJUmrT1jJVE9x61LPSqENb3TQ/O9up7NOpsGrD1Gw0o9YvvMPQScCDuOTqe952eTvR7v8j2JfvI8ewF8PSCaWT2slQS8of8SvY6jwb0W+3c9/6ExvYu5kD1DIHE9Pj3LvW8p1rxcJcC8gmq0PdS6Kz6AbHE9kQ8OvIRTNr0CHDE9TTSNPUuQCjyWOpK81fHKPXA4BrxNMk+8ppXNvCkEDD2e2gI9/R+rPfi6P70/yZi92fy0veKjjry+Qf67E5GUvTQOnTx1zGI9D9m2vaVdNj3Gh2W9VwlBvYPXdbyBQCY9TmrFPA/ypD3Xn4i7PGrLPTT0hDzF5h09InZMvRdpgD27yKs9iXdyvfl3uD1r3Qe9y+b8vGidc704tCK91xuJPatoXjohwBG9uUtEuxWeRr1Z3fs9jPT/N/nbfTxmMM+8jFzEvb4zm71E6hQ8w8YpPeSg+7xkij49lC6rPNGxPz2c6WE8mc5aPW9Pp72amSU9Kt6CvJcB97166lM98Xj9vMDDQ70xor47iDftO8YTWrwsSls81VGRPcd1Lj06okK95EZJPaE+gD2NCTe8A8XUvdxHkL0ynrA9K+4YveXMgj2C3h67nQiFO3tfWT2SfRS9ZGOhvDCovT3jqKM9iEk0PTWFZb2gB5c9YQ4zO/W9db21d4y9vzWKPeJ/Oj3IKQI9tw5SPXGRkj28pby9qqzkPeMD9zwpL+U8BEk9ve/dM70mega9MMzpPM8xFr2wqQE82tMSvd9gUz1OKoK9TRsbvS0sJLz9FMO9NO+yPZextzz0Jgy74T2LPcvUB71dKYU9v6+juoERE71fbmG9oj1yPdCwhD1qGKU9QSR/vfIecb0dsLE9ulGLvWCU/7y8oE67t/khPUAGJT1wAfk7cLnzO96vTTxEyPk9aS/zvH8/Dz0yfRa+N1IFPQPp6b0l6aQ8osRiPdonDj4K7x49TgY7vH+6gD3Y/qA95HABPUUoJL7cXSQ9CqQEvVBNhj2lz4A9BU96PbYvyTto+GC9a/zSOwbstr0+4hc+yIIJvP/3Xjx2WUo+3pkWPL9pijxkw5g9ptIdPXylOzyb9Le9WqwCPXv6lTyx8s+9Hcp+vdY5/71IfTi8HmtIvToVurxNyYg8+ekQvcKBMDwoPei8NJmDurDhqj0D+Iq9zLYBuj3Eqr2qKwW+c7SfPSHuxzj8mzS8EO0aPHy5IT2thSK+iF1pvdV1Jz08cKa9eAnlPLzzm7yiAjk9ODonPBPMab3hvv89GC8zvQ==
food:108072:normal,food:108072:normal,中原杂碎,食物,中原杂碎,3,,,食物,509,7J+HPLaPJr1fXSa+rXlAva6Jdz0R9lc7TryevaQp2LvSh+e9GP+YvKU6/jz5Avc9O4UIPdo1sz0MPRA927yvvQaWLj2UAJg96SajveiY5byKPQQ9PCA3vOYlG728Rya9SEMBvcTZtD22pR07VBdGPQB4m71cqJq9k9GuvNgOnj3dZ4c9QqCoO7smwDum/gw9GSWNvQweo71WmGk9/IZpvUOVnrtaXLE8s7KovYnOab0N2wq8DPmhPTSC7T33URk9wdKvvHv7Ez0JWjs9tx7GPZXtxTsNWsE7mqfQPUHAKz2oT1C9mGeOPNg0mT2sZu08O2HrPDRUgb0GBFC+QNTuPAFhLDy51Q89nmQIvu2FqLxFHpE9fX+3vUlaDDz/1Dy9x3ZYOxJDlb361oW99nP0O5zo2T0zKrK9an8+PT6x5jxYjYI9PikJPUitjj02Lco9CpXYvEBYbDzRtuS8YFu4PCTPlj1DIN47QdIKPfGSd7wWgoq9YwY9PZ2EtLy01L09yPmSPUUjS73kYj49CdUIvhtTjL0zh0689tKBvBPM07yM2T67m9czPZRWUT3G8NI9/WfSPFS79b2BFjI7tziVvbn/BL70AM47cTNtvZWhcr3poYW75gpWPJPPNb3IjII9YSZ2PYxcUjyI5oK8+DmDPNSXSD2oOGS9sx5EvVNOCr7T0AK8+fjQvXxUQTyfJFE8+ncVvfA8Qj3SXQm8CrscvXEMbT0f+aE9Q58ePdE7gr1xvto99sMLPYOrF76Sn8u9eKcTvXFHv7k+eLg8HVCovEaOMj0o1pC9MiBwPVNyYzxa+k+9zLOSvUvlFj0JDRy90L1MvbLxF730pR8859F+vJtIMD1D40A9ire9vTYetbw6/BK94uWSPVY2LbxpOcC8LlLmPbmFgLyjXsQ8BPNxO78iBb71r/g8H2K+ubgXsT01PKW9qvslu7q6rzuCUAg+L/4svHWbCL1veva8EnFtvcNCDj0YhMy9WxhovZ2WDL2APpU97dyVvRb9gz2+qg6+1FNaPYKwZTxKYwQ96Zq1PW0aTz1Z/OQ8oICaPJRxibvLoY49eUDRPcw8yb32ewE9+N+pOy9raj0jN7O9/qUqPfYf2Lwo6PY8mFAAPYKsg72SWcs9u5SiPcV4yDwOLAs+3k7zvLqsNjxc1bY8aVCJPTHrNTn31Pe8uhhRPR67Cz1mSoG9I62AvZCZLL5rCvi7FdwAvagAMzxIToe9lQuMvda+mLzf/0e8ZqzEO1+TFD7ju+Y5db+KPaJAML2yu+q9BGAWPRm0Dz1nz/E8LKJYO3xNwDvL2Ou91vbCPIOOrz1KzUy9+Fy2vDROwr25vL09uT1+PY+tAL0dZl091WdNPA==
