variant_id,character_id,character_name,skin_id,skin_name,element_type,weapon_type,rarity,embedding
10000005_200500_雷,10000005,空,200500,初升之星,雷,单手剑,5,xuXWvXdII7tzglw9aWT5u4c+Jzx8XAe9Hr5UPe5wpTzTEbi9eGoxPH+7Vz0vjFs8cPScvZ3MszpcCm69F2IbvYIliD0zE7O89/fnuwspQjvJ9U+9B4aeO32wy73BLKm9n1QGvehJcD0NGpo9e0j6vdCnmr0+0/U9OYa6PPceHTzBI8s9IWliPKJNsb2O6GY7Ou5IPXxeALzXEKM96dJdvAM52L3whNA9u9HovMTr+btuJy88CpZkPaLxZbx20A29aZ+MPPLyLjwuEpG8RVpzvYDcor23Td+9iAKFOzSvKzuWH4g9366Mva6+6j16nso9/LzZPQxvRbzjPZk86OefvA9c/D1Muhw9cfTNvFDJjb1/JTE9GZ5XPYscCj4tpYQ9Yc60PSbO/zyGaPk8i9dtPWY0r7hBTX89heUQPRKgObzqN7c8lzCEus6AEzolS4G8s/xuvYpAg72rTBe8g9u6vC67u73vggo+sY+MO176xbyeLVu8oMMJvatqib0rfJI70Rasu2lHoLzxqVk9HTNYPXxQwz3OYQo9nUxZPe243TzE69g90OYPvZ/F4Tx2zL0973kMvtg5sz0GBkS8V8WCvbUhUb0z7by9sIEePej7kL13EsS9EoAWvIJF1T2yfq+8V/1wPYKQBLyGTNe9tpQWPXrXBr0xA/O8ATRwvFoGtL3fN3e9Gjo5PZ5+H72EccE8N8afvNLD0r33f9+9UfsWPYKVhzw7cKW8yxkgvLzPg7xzgU+9WhJwvVy0lDySAky9EJu5PVg3zT35GJS9QvLNPJbdND34vgQ8/k9MO3JztbwTADm99rdzPOK4hzzzV9o8A9aMPF/lwbyY6vY81MwzvUbpU72qRYC6vSJNPe0PbDu6PXs9SKaGvPJOpT3KXMs9S1wVvpOyEDxWDug8voB5uwAZvbzNZpE9EuklvsY56jxA92Y9mRSoPXS3oT0+oqM9SY8JvpGkG7zl7Wi7X+4GvCi47Ds9JFU8IFedO1mbkT0MvKY9n1kyvV10QT4CH8M9l7s9vbyqDr2cZaG8OlWtPV+Nc70Zdla8qymAvceklD3Spje9pZlhPXKj5Lu/8nq9jzYjO7yBdb0/zeA98S9FvYJeFb4ydaG9dRhNvXvkFT0r7oq7YENBu/RjQj2vNMe4+F9ZOgthMT2e+5g9a62LPYEzEj2Gloe9hc2ZPRqo1D1EuAi9DstvO3VHR73lVQM87vIUPTWGmjzCGQ+9c0tkPd9NR71+swq8WA8uvQOXKT3XLbi9RiSMPRrtDr6j4oA95dXTvQjt0Ly+kY+9YF5aPR4bwD2t0Je9+BcmPo7qKbx7RRW9R5wCvu3Nhr1ejEm95Lw8PXtYlT33Kjg81ZinPQ==
10000005_200500_风,10000005,空,200500,初升之星,风,单手剑,5,05TRvXiqv7qNyl09jjiZu1zw8zs0MBW9OTVVPQ+eNDxBuLO98HSRPPttTD2755o8maGgvT1VyjpYIW29I8sfvcCpgD3n76S872TRuwze/DpJk1C9bdQmPHoWyL2npKi9XisQvXzoej3BrZw9TlMCvirflb1xePU9QRSCPPZwUzy13cw9B32GPFoFsb3okDY8iBEyPeblqrv5zZs9ZWZlvOHq1L3cB9A9ZEjjvEUrJrwSBoA8uTVjPTJtH7zekzS9cQPEPCRcNjyydJq8ByRXvd6umb390uO9wk1VO75gzzsY6YU9EFeBvSSl7z3qAss98r3dPY3dNrzO2uU8ICervAVd+j3TRSU9gt/hvJKHi73xmzY91ApMPYxd/z16RIQ9f6e9PYGb8zxclNw8EdFmPUuJsDrqd3U9QfgcPbI8i7yjNKg8aKesuzbFmzoeiFK8eUdlvQgojb0Iu2C8mvFVvDxRu72NEAU+G+QvOx2h0LxPOYC8OLslveY3nL2gYbw7h0HYuyObxrwgfGc9xlhGPQ/RvT2J+xQ9k4xHPZHGuzyZFOA9OOAuvawL3TzvL7c9ghoIvjvlrz3Rl/G7YwWAvYwhOL3aVLi9x1QmPbQ9kL03h7m9i9PDu7Ba1T3bZc+8C99dPUKvgrvsVty9bE0TPUwYC70HduW8ePqkvLlirb3KJYC9piIvPQfSK70Jwts85Sq9vNxy5L3aru69hVgbPae0SDwTYZG8gAjSu8RNI7w88ES93ntyvdUugjxB7lG9Dwu0PTA+yD19RpK9Ce3pPBKZMz28gPA7KQBIPO3m8Lz89kG9U1U5PCuogzyVseM8P7KFPFPxw7wWbcA8NO40vazPcr23Za07i3NFPcHiKDzs74I9HtWFvEjBuD0hJdA9FO0XvmwEITzOH9Y83FSru6Fm1bxs0Jo9CfAovszH4zxLmmI9kHioPQFknj01V5s9FO0OvmMV8rufeTe7AEYJvGnaRjwKSDE8XBGpO0GYkj3QcaI9eEAtvVEvRj6HGbc9tLc1vaLcAL0Igsu8CeGzPSwmeb3PdoK8pgB/vUO0kj2BrSi9lJJoPQIAaLss/mm9nc1jOwu1cL06Gfk9KrRdvbBME744qKi9seA4vcERHT1tUXW7CXKIOvHwRT1kumU6bE3Aurw5Kz0AaKA99wd7PWHH+DyMnna9EBKSPaTh2j2efyW9vZSCO71qMb14zdY7NTrsPHM6wTyoqvq8IaF1PSI8TL2qRUS8bQgUvc3zID3KDMK9IYaQPcXHBL6Ih389zW/TvYiwwrwSq4i9TsNzPaNDyT3z7pS9r3EkPlhHGLyxy/W87QP8vaBEh71IvzS92A0+PbpajD3O0Do8eWesPQ==
10000005_200501_冰,10000005,空,200501,复地重天,冰,单手剑,5,dL/kvY2NQT1Y7Zg9ZV7kO+ODxDlt3yO9zJNfPRX/kzyTx/m8vRAFvJ2RdT22vpG7LI5wvcoxhj2iqnq9m5hBvd96Xz26hZC9bGoYvXDKM71mqmy92xWxO9jY/r1GogW+gQiKvWBLtjzgSo894AwNvoUKCL7/DfM9B/7rPNWcubwUrnc9d4mIPMX0kL2QHJ09q6oBvKoajjtYQsU8G9okvZeTbb1nGNM8aCsSvYn2yjxO6m098F6ZPbJrUT1X05K9uoOdvOrvUj3ZSNm7AQA8O94l273hH7y9P6WtPG++Oz0onuU9nmG4vPMwvTtSa5I9jyZMPckSIL2rYpg9bFdBvJE55D1PokU9m0gdvYykir1Csa483hiOPTlqAT61ZKK7klClPQbF9ryg4Dg8wR2qvAwGEjqfinI9OXYZPf53qb2ePNE8XPrluPs2Z7tBz4Y8v3OnvUnArL0JAUo7ETs+vZffAr6Azrk9t0YxvN7ul7xwyVa909irvKK0h729Fma5wVMtvApj0L2NlKw8AP1JvITFjD3hzUG6Vj5YPZDwZD2KN9I9AjhwvYBmdjwciRg+BY54vd/Lyz1IK0g98wWmvc0RG71dQO+9UBbBPb6hj70gCT699OOAPJ1EqTyhskI79OwtPVa/QL22dcG9Zc0HPPMod73i3VO7THIiPS5PJr1o/lW9YiH5PPWqB72SYug7fY8fPcdgxb0C8uO9Z7W8PSSozruWzHw7mEr1PI6ynzyr5QA9+siovayGtL0zVj284A8APhlq1T0gdSu9/DOjPG8kOTz1QYE9YVe6PYRDGL1QvX29gp13vGQ9LT1kDew7PgSgPQ0sCr3cekg8ouMJvZ2ImL3inlW91w2MvPAgqbx0VKc9tJhhvZRucz0K1Iw9bFftvT8v/zwhPXc93X1aO3rgFr1MHIE9FjwOvl89rbtXB6I8vt3EPIxBdz21eRg9D94bvjuN4LzGWzo8+x/SPJtwDD1ubzU7XgvVvByIsT0whh08XsZkvKI3ED7a/ok9BO9ZvXKaCr1F7Ii98YR7PY4Jo71kvpw9a/KDvHuZgT2tvJI8lV+MPOlpjT1x3kS93cOxPHzl7bwzYgQ+aoiXvQAsGb5GReK8sF4HvX670j3EjsW8NEsHPO9XKj05wwO83CDVOyRcIDyD6aE9K/hHPWIGvLyxv4y9kzDrPR3kzzzfcRM9IDTrPCu7Fr31p788gkfwOyFBKDw3aqW8GTpXPawKrbyFSqu89WixvI8n6j3wlZu9fF9vPR3FIb4Fc649sJqmvXrasTspviW9AvC2Pd0bij1BYsC9PrkAPhZwTbyAHUE8iALmvdJxmb2jtma826wkPfQxlT3txGE7TZelPQ==
10000005_200501_岩,10000005,空,200501,复地重天,岩,单手剑,5,QhrnvclaUT3uF5c9rQMsOxDrEzwBPhu9M1hQPf0iBD2aufq8h+y/vM1aXD0RV1e82fl7vbULpT1jkl+9/LZZvXmjRz0BC4m9t2Y8vWrxKr0mFV69LvnyO0oD9L3/kAq+gtNhvWnSmzz9u5Y9QyMLvhW4Db4dJ/c9N3nrPBgj7bz7h2Q9n2ZoPMRIor0Nj449wT8Wuy9sVbsqy6k8zcQ3vbPnZL1bbpQ8xIIDvTD4sjzTtT4991urPfNtSz2bQZK98GNevATROj1Oqwu8KmJ/Ozy9471HhLO9Sr3APAUXGT0nWOw9Pae1vC3dDrsBTJY9vRlCPd9xG70FGY09mr1fvCfozT19ikg9o7zkvLAZjb2B4LA8wxKUPY9oBz6j81K86vOMPYPO8LwISt47sMOAvDaqzTpWMoQ9P2YuPS+Onb0Eaeg85agqPD8uyzt1Tps8Cy2ivVAQnb0kvMI7fnaLvZ+b/b2SF9A94sO7u3PCEryZX1W9pWWGvPfRjr1pcmM6VuCRvGQx3L2y1s0855oevBZ+hD1mLVQ50TQ4PZvHbz3Af8k9exB9vRpVRTy+Zx0+OnxvvZoVxD1GXUs9gCGtvS8/Rr2Rj+29eSfDPRkFbb1+WVi9Jv49PEc+lDy0gqs7iS5dPULWRb1gib69M4wmu8ntf73fpjC89k1NPT+6N71xPme93xnfPMJ24Ly82ro6cCoaPRx5zr2K9c+9rnCtPbRAELzdBCQ8z9LzPF+oWjwIVOM8IkSjvc5Npr2xJy28rL8IPlgl0T0iKTO9QdiNPFGMhTwyNJc9cTytPfczF7296Ye9bFcxvM0gRD1AMcw6X1anPdfsIr2UXAE94owOvSdsi71bj2u9QSyJvBCAF73x0Z89s8mPvdauXD1hOYc9o0rbvbMTFD0HlHU9vtR5PBaH4LzQ7U494wkOvvGG5Lv9J7M8WvTCPLEnUT23K0g9GcMavpbH7LyxBn87r4nKPEQxAD0JNb+7VdwAvSlLqT0noYU8tUctvHjrED4MsZE9XXFnvTEgJ711pX29ZvFJPURrob1/E6E9jwL9u4eKjj3GWdY7TZ8RPMHOkT1iDkS9rcymPL2SzrwD0dg9H8GTvfTVJb7DxJq8mb3zvFGqzz3mXky8voUFO6asRj0yr9+3cFIyu8EFIjxiQZg9b9lqPTZH67yzKZ29YOLsPSBKpDxAyT49y9HXPG0iIL2yF9A8RNPYPB0LyjsC0+C8fF8lPYNZB7wE9yO8X1T5vL737z31gYy9DNdqPZ4bJr5arr49kI+nveFQ1TteQk29ZpujPbAAjD3om8i9NZPiPV9jOLyjZIO7wJrevbYdpr3JhPC84w0bPeQVqj0LS2c7s7+bPQ==
10000005_200501_水,10000005,空,200501,复地重天,水,单手剑,5,am/hvcVSSD01U8o9ipAXvJzJVjqRWBi9H7N6PUdYFjxjs4K8g2N5vFJ4aD0GHua8yiZtvcNYID2vmVi98i1gvXXiOT0mZTi90aNzvdCAWL1OOFq9WyWZO8QDB75WzQO+9Y6GvSMb/DzwgXk92JkavnMw7b0WJOc9G59HPPjiYLseuyA9wnEWPIzKZr2Ljpg9adO5PEzGULxZmOI8fhS4vMZATL3kEfE8LpQ7vBB6Fz2lXJM9EWnHPfVedj2bwKG9IHWOvGDsbD10nKi7GOUgO/kYzr2nANC9AqLcPDMADD29Jfc9RT1kvElPZ7ogsJk91UHxPAbJ1rw67rs9gCwuPIIR6j2HXmo96m8wvVs2oL0JvuM80MmrPY5D9T0oteC7AEaMPdtuBr1/kGW7SdJGvH8Bt7yVCWA9c+kwPQxWqb3hrJ48q3ggOog0prwXGog817q4vQJIfr3jUo67h0F5vLfB4r3bfsA9t40KPIcHy7y6d2W9rVC9vCPmnb3HDQk9r9IBvQ9Bv70j6cI8k5/YuzR1VT1tCq28y481PZ6Vkj1BetA9pXthvaw5Prs32AQ+FrF8vbdL2T09OVs9pS3CvVbgSr0NutK925zJPeJ4iL3StFS9YV+jPPqlrDx4clm72I66PABCq7zC1L69ABQpPA0+hr1dzNU8AgJVPZ3zA72lk4G9uM1UPUfTFL2nhCI8ulOsPHYQyr3IpwG+8mfJPW1AhDucb4E8tLtmPZEaGz0JCgM9itOwvfJI5b1pLNq8sN0DPu7z3D3ynOS8WQr7PM/4BzziekM9gd/HPSTEHL2KbYu9nlJFvM5jNT0e59Q6SISPPZJuAL0wnhE7TyMlvfrmVb3iqCu9BZeYvG0y/rsTZaA9/dZFvbckcD2hPJM9i4jovdyiKz3SblQ9r/fwuxwzTL1n76s9ZysJvvl8t7us2xE9bPBSPMQllj1eWAE9d7MbvkZiK704mDo7HCpQPHaKKj0PKPC7BgWEvGWInj0UlGw7PpChvGG68z0ZvXA9lONrvYKO/bwoTIi9B896PRF5ob1B7aw9nLwJvEE1jz1FCtg8TBrcPE7/qD3p2YC9wNUPPPKn6Lw4vww+I/2AvTr7973NBJK8viU6vUa3tz2XrBK9wLA/O9RPJz1m+QA8tjXOPI7jxDy1H7s9avcgPdnsxbwRoGm93uTnPbRbPDyrVak8b73zPK+5fLyMv/U8miAKvBKY4zzZKvu776I9PW2ByLz6K/C8kz36vORhCj7T0Y29VEyVPcXsF77FO6w9HMaVvdbPiTwkKL28GYiaPfU9cD35d9G9nPT6Pb/9lzwT7Oo8OvDlvUE4kb1z23q8F6hjPZp1dz1tBVY8Xm6bPQ==
10000005_200501_火,10000005,空,200501,复地重天,火,单手剑,5,bvnmvSQwUD2jB5c9t7dUOwxs+Tv0hh29hyRYPWgd9Txn+ui8T5u5vM1GWD0bRF+8x8d2vX8Lpz2lU2K9wGpUvQfgRj13f4e9WnYxvTOuLb3wtly9s7u3O0uF+L2yIAq+2ZBlvU1ngzxCt5Q9PEILvonrDb6RKfc9DG8IPZps8LyvwGY9epiGPCt0ob1maYk9yEEXu4Z/G7tv+LQ8ek85vZjJZ703PpM8MH0FveDrxDz4iD89dZqqPXSaUT20vJG9BLByvEQKPj1DCw+8D6F3O3q05b0GKbW9yLDKPAMmHT1+B/A9rpWyvH6YR7uf1ZA94gQ/Pd7EHb1rF449NqhnvBMD0j0RR0Q9uCDevETSjr07hcI8M5abPVrBBz7Ng0m8m6qPPSQA/bx9pOw7LauMvOY3qbc7bIY9SyUzPd0OoL3yEeg8qwAxPLUo9Ttl4Io888ekvVg2oL2+A+k7FjCKvfhPAL7uFs890PDEu1goE7wH/GG9jP9wvHxSh72MJMe4LSRyvEM5171oS8k8/lk7vBb/gj1y8TO60HM6PTWfcj1RQsg9IllwvUTYTzy+jR0+M1ZqvR87wz0610k97X+tvUJlTL14puq96O29PfWkcr0ORFu9sRcTPAiTjDxHOro7F1hZPVNFSr0E6by9FRgmu4hWfr2IqzO8OCZRPfn0OL1+5l69FqfwPIcp6rwH9kw5fZ8bPcT/yb3dgMu9+pGxPbn9F7xa8yc803PkPKdbVDxl1tQ8eHmkvW4+pr2LZSS8lFgGPnoL0j3KpS29bouOPG5voDz0eZU9H4WpPZHZEb2UL4i93kpDvMyFSD0OaNA5njqpPRDtKr3pQgY9v9oIve9Nh73j9Wu9XvmRvOwME72ysqI9lp6TvZo1TT14ZoU9ELndvaP7ET2MPoA9yfA0PMB+4rxRqkk9miMOvkqd8btrRro8TcvGPGd1YD2790c9/V0ZvjZ477w+3Zw7D4nTPHQM9TyIKIa7OLLxvLdTpT1ly3E8+DYsvAcyED70/Zc9YJljvYfHLr0A83O9UXxMPQcRob0Zt6U92pcVvFvZkD0HxxA8WPYFPEKElj1dPTi9b06UPHSG2bxPfdo93umTvRKJI76SLJu8yqz1vDcg0D22EGS8T3qJOlhbPz3w9qC6LGocuy5BKTxGFJ09gRBqPUCL17w6w5u9O//uPUGdljyDAkU9dPflPJf6K71WTsg8MMPQPMO3vDtULde8Q6EmPWOkC7xkUyu83DPtvMxQ8D32J4m900NnPYy6Jr4axr09lganvYphDjwL10q9ZZ6jPWelgz1JqMm9USvnPXM4Kbx6mSK7FxvkvcFmpr31Ke+8ELcgPVpjpz1b7lg7W7OWPQ==
10000005_200501_草,10000005,空,200501,复地重天,草,单手剑,5,AX7mvZKTUz355Zg9bF3nOxn8/zuC6ha9udpXPS5q6jz0Nem81MilvPT8ZD14nE28Y4N+vWEsnT1V3XG94ERgvQE1Tz0qnYW9yr8wvZa+Ir2Xo2q9R6wVOzvr973tKwu+1VRuvQEdkTxKuZI9EZ0Ivv7GCr4AtPI9rzb/PDJ47rzuJHA9vCSYPJeWor17how9KAr7uOz3/roH+808dw44vZEvab2kx4o8TrEBvRogxTyJhEA9HOylPWQeXz3Ng5S9hiJ3vJrGNT0M4xa8an3YOtcj7b02YLq9dFPdPI2NGD3/Ie09mCK2vP6mn7u8z5Q974lCPfo2KL0BSpE99xFqvODtzz3CSEY9eYXbvKFVjb0o+LI8GCSePet8Bj7dnRC86eSPPZuoBr1Kit07/xuHvKG9BLkjxIA9acMrPW7Unb38utg8EO1BPEeokjtmyYY85HiqvVtemb0iRNw7TBqHvWWiAr68adA95ok5vC6JG7yxG1y9yBKAvKCThr0MLTk6vWJxvH8v173b87s8wR9LvK9XhD2B7JK7AWsyPckrcj0dccU9KU5mvQyHVzzgWR4+fGBwvdGYvj3yN0k9icmpvYG4Rr1PEvC9Phq/PeVOer24tlu98FuBPPiVljxB8vY7oy5RPZoMUb3hi8e9h1H7uqzWfb0k4Q28d3c/PZPzJ73GFWa93vnoPA3D9ryPXy67VNocPXMgxr1D4cy9SGmzPbD/4btYWBc8VoH9PMVTcjxS9Oc8NnumvcBhp72iHz68GUMFPmmI3z2Pmy+9HxZ+PAMTXTwzvZE9IbyqPamwHb0SzYS9GTsevJSuQj2HiIc7eHWpPVtDJb0Rqt48YeEUvcAQi729HWa9GHGwvNtj+7y95KM9CF2Mvc1iVj0gDoE9vKXdvTz/Ij0lbng9lM4IPA9Q4rzAUVU95RIPvtZyDLzI9rQ8cuXKPNR/aj3FSTo9AmoYvru88by07cM7/zrNPP7dAj1X6ni6YS/nvPx6qD3Pskk8nU05vHWGDT5IQ5g9oGNsvbSJML2uP3K9pDZLPZPSn71J+aA993U+vM4Qjz0Z2+Y7f7esO2MAmD2FqD+9i8OSPLiY5bx2wdo9BzaTvWvlHr4iH7C8UK/xvFKvzj0sS5y8h3GiOh4zNz1wiZm7TStNu2WDNDwnAp09F2pjPbcW+byDhJm9sYXsPQNymDy8h0M98o7xPJw9KL3M0sg8F3u9PJuSxTtIXdO8Cg4ePfH1WbwjPVG8ZIQAvVDz8z1a/ZC9yKxdPQ2BJb7zJrw9S/WtvaiyvTvUGlO9Lg2jPQZwgT09YcW9scLtPZE7G7wnZj27ZPvlvRpeqL15EOC8NqYhPWbfoz0iYiY765KYPQ==
10000005_200501_雷,10000005,空,200501,复地重天,雷,单手剑,5,Z9/nvVP5Rj33F5o9V7e+OyyVkDsrnRO9OytZPcY7DT0xvAS9mpehvJeugD2Khj68d3ZgvRQEiT1/93y9wB43vTXaaz2pQ4+90YgivfFPKb3DwWu9YiBPumhZ/b3t+we+WWCAvacIsTzCjY89qXcJvvLSDb5U6fk9sz0UPWeh5by/cWU9pYgwPFmxlr1CQY49qeZROz4YFroR2+I8UZ8rvf7Pbr32XdM84rMHvTmB3TzsgFs9VICcPYiNRT2d4n69Afe7vCerST0fXGq7iibKu61x670Niru9fYTQPD+CHz01n+k9xA7YvAmd4zraD5c9fSlLPc+jKr0F8XI9de5DvPdU4D1P7j09DxYFvQgQkL1jK6k8gaycPR1XDz7MmAe73ZyaPYfe07xkZn88WS9rvOI+V7tPWYE9XNsUPZEbnb2u8sM85T60Oy7D1rpZtGU8uRmsvYpCm72PWN47xF90vX7UAb4Pu889JqLzu8trgrwMGku9oQJ+vJjEa71/nUm7xcoxvAW4x70xpKI8H17Wu2ImlT1qcJW75i5dPbHvhD3Vz8M9aitLvUpkZjzoyxw+BZSJvQUHxj3Pajk9DgWsvVplQr04xfi9Lfy4PRnyi71Ol1a97hQdPJ8ctjyPhvw76WVJPb3cV70+fMG9urTIO61zeb36Jum7+H9EPUydOr3jPlO9FQcIPXiy6ry4ILM6yMUzPWZvtb3lvMu9Ksu4PVA9T7v4N4k7E4D6PHusNDysn888B5WmvY/brb3aoCq8BVYDPnze3D1yCim9G953PJ+BKzz6c4g9UMyhPdtg97yc8Xy91tpAvK4XOT1NM6E7I7qjPaTGEr3pvt88oaUCvT7ggr3lDHG9GM2bvAccAr2ghp49cSxwvSy4Rj0QdIM9J+XpvXsbAT3/qIU90ZZ/O/vJ/rw+O2A96yoLvssEBLwgjZU8aMvRPDc4cz3jokI9ZG0WvqTAAr1g3A08QnTIPCQtAD1bx7A7LWTjvFxfsj0csvs7hIdivGWhDD7uLKE9uTJnvb6vMb2JHnu96dVcPSK9n71kYaI9T1Z6vJhCiz3CR0I8XvFVPJr5gj3uuFy9bgqrPKZd9Lz+Ydo9hK+LvQRfIL4D2LG88TMUvUjQyj2ypce88rPGOpAeMT3OvDS8F24MPEgPVTx3rpU9C3ZvPQaZnLwM65a9/yzyPbaOrjyNij090gsGPZKNMb2/KMg8k0uvPHNysDtBD8m8E0gqPYNUmrz9tWS8xdkHvXmU6z0WVY+9VDBgPbsTLb5NKa89Qj2kvXW0TDvY6ES9JOajPZWigD1/Y8a9pWT+PfGlWbzn4rQ6Dhn0vcAYnr2KTcW8aSgZPQs7oj2GAZg7RQqgPQ==
10000005_200501_风,10000005,空,200501,复地重天,风,单手剑,5,oO/ivZUWSD2kXZ49E9T4OzqZ1DqOhiO9CC9gPdEArzx+1Pq8kIkevFMFcz2GGAe8P/RpvcDViT0tVHu9raZCvZeiVz0uZYq9l0cdvTFkMr0g9G29xsewO2iK+r2X8Qa+CveFvayuwDzEcY89M1cQvkqjCL4G7vM90OngPIqOubwVh2g9ZIiEPFajlL2+sZ092BWau0gsAjvqg8Q8GrwqvbGuZr0LFcw8D10CveKUxTzkW249sgSdPdbKWT0FEJW9EQ2FvIFiSj3ZXKy7RCpIO4Sj3r2P2r69rdW/POD/Nz3OLOU9HwOYvLF/Pjv8KJY9f+NMPYQVJ73w4pU9449NvGqm3D07MUY9hh0TvSVpib2j4ak8BAyZPcxfAT4LZk+7aw6kPQOL8rzSDy88OHWQvAtL/rrHPW09z1clPRbIq70wsK88wiCdujJCtbohjJU8ELamvfUkpr0Us9Y6qKtGvWTGAr78F8I9GU8avMwPibzaC129M6W+vKy6i7190CI5a/1UvL810L0RhsI8OeFXvFYkjD3NNUe7xW9OPa5ubz026ss9fH5wvRtgdzzdkxg+HxqAvZT2wj390lQ9QGCmvbsYJL2JZvG9Y2C/PbVejb3Ho0S9hHNwPM+crTzELUo7MuAqPTn6QL0938W9f5mRO9jEeL2QDoq7/94oPQF9JL1ljlu96HD7PDtXBL1p63Y7dconPWHLyb2iJOG9oUq9PcoK6rtNXtE7sHAMPR45nzymMO085l+pvZpgtb0zDkm8qFL/Pdhn2T2Czya9cyuYPL7QKDwROYU9/b26PY3AHr0beoS9mxaDvGV9MD0m2uI7d8qgPZ1jEr3uWY88EAgHvei4kb2P3lO9fvW4vMe1rbwobqM9sT1wvVPjdD25NIY9M07uva9UCT0YgH496DUAOx7IEb0dj3g9Ad0Nvi/BE7yHFp08m/LDPJACbz1RnSY9CmUcvsio7byxbiQ86BPZPE6rFD2ktkk7JCTZvE/csT0s/KE7CAI7vJdGDz5MjJA9G2xcvUzdIb3qEYm9ynBmPeNXor3BQJo9wZF6vI+hiD06WIo88m9aPHnCkT2a9EO9XoKrPKG37bxlXvo92haWvU+XG75jHM28I/nzvOFKzz0A2ca85wLUO0I6Lj2QLSO8edqfO3DUPDwF3J49Ir9JPUZD2rxfF4q9PNbrPVCbwjwDSBw92LALPdneGb0V5sI8Fl4hPOSeNzzXJZe8rPc/PayInrwhSZS8/6jEvGa+5T0PDpq9PPJqPW5nIL5woK89Pb6jvQ/g1TsK6y29nMKyPT3nhT2crsS9S836PRagH7ypMyM8yp3nvX3Nob3hH42894UcPWo+lT133Es7dkKkPQ==
10000006_200600_雷,10000006,丽莎,200600,绀紫蔷薇,雷,法器,4,gwl+vemcxD3ME4M8XLzkPPppHjx2Kc69AStVu96TOz6ZQp+8IfkHvE6KGj071po8wrmePO3mDz3Uq7G7ewgdO5o8Nr3YTmO9PbVaPdqyGLs+gLg9Pb5iO2F6Vr1gTCa9rr5Pvcmj9Tyu6Ii8Jv9Zu24itr0imw+53wkqPdkw273aBAA+oBJaPb63k7zI2Gg9IDsPvIzWczs3Z1U8wwCzvGcWtb2lqPQ8zjBkvQPDnDxKGCY8ncxrvL57Lj2JTXw9Hq3UOxyRjz0ZXC+8t6KzvSEhBb44qUC9Gz5fvf1gQz1fAoA9KLAqPaTkT70dn4Y98qmFPcmbCz3w0eW9UPKFPL3Wvz2+IpC9pFDuvXLZWrx3Ige9399SvMrB6z3k50G93hGaPdlbLrtYqpc8L/6RPVJ4jLx9SHC913Z1vWAIOzy5KNE9cnAVvfp5Tj3oe1k9ideKvYUbiTxTI5g9ZmkaPesF6LvQbLS9UFONvVE/e73IRGO8pUoyPdei/73d1lq8uGbSPeKv9zzLKXa8F/5dvWFQ5jy2uCW91ckdu2AIuz2VBUU9v4VFupErLjwQad09WgjBvM+g1j3B46q75RVJvaTpHrxBqIA9Qku2PSFsIb0Q7dk9G4VePfZ+oT1iDR69iKjHvdLtmr3AmqS8FRBpvC8kjb18ZGO7KN9nPUfOI70qnJI8WI47PP2htrx3s389eaPXPHRwwDxebRG98pbKPT2ypjuieCS8ZwE+PREhlLuKQzo9a4ttvXutpL15TO+8etoWPRvuSD25ls29TZnFvUwhvDxXGEs97lv7OwUumD0MJ+a8+CS+OguT6rx1g6+8y9ORPS11kzyg2dE8lszaO5ft/DvXD5q9xHqTPdbjOr31CJ494FHNvT0QF72w3R08f66muvzZ0DxyJXa9pNrXvPg9RT3DyMw93HUqvdB1RT3mYBC9sj3DPbmPCD7mjtm9teYguxYevD3ufZU9VXBJvVQHMb52EPG8oB0uvQDXuTxGmog8GUHsvQpshz1mxfu8WBMhPbkBBDyG5km9x6aLPQomNL2ltPU7dM+/u8VyBr211ay8qwmFPS4qyz3sJ429UUpgvE4ogT1dHRM+M14Bvb6ESr31oyg9N27fOKKuzz0i7Ug9j3rxPTPy0z0YZpc7qXgRPF5rg7wrF589jQiCPXGRZj2dduG8+vNmPYyPITtnFTi91gLAvTwXqb2v95e8gAgEPZJjWb3BDu+9rc4jPbufqjyRuYw9uHpIvS6Yyj2KLDg9sTzCPKsrP7728JO9Ksl0PdWFIrqWUdG8ub3GvO0HLz2latC8KVQOPvK9Xr6k7mo9s/aDvMLbqr11wtC9Km5qPO6TLDyGETe9YgVMPQ==
